source,date,username,content,url,engagement,sentiment,category1,category2,category3,pos_count,neg_count,score
youtube,2025-01-05T05:26:30Z,@creativehouse6663,"Such a costly electric scooter with no resale value, i own hero vida and that made me realise that ev has several cons. These electric vehicle made for short distance, long charging time and the price point is having a long gap. Giving no hints to consider this scooter 

I also want to buy rizta but looking at price and then you cannot exchange electric vehicle with electric, it also says of the volume. Maximum scooter running that is of ICE",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,charging,0,0,0
youtube,2025-01-05T05:23:30Z,@FreeRadical777,"0:15 Consistent No Balls, FreeHits and Wides from their primary rival 🤐",https://www.youtube.com/watch?v=NrNSgmxT3Jw,10,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:21:52Z,@shrinathrathi10,You should update the chetak part now as the 3501 is out.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Software,Connectivity,update,0,0,0
youtube,2025-01-05T05:17:00Z,@tjvlogx24,"Cons : The motor sound , No center stand & service cost",https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Product,Performance & Power,motor,0,0,0
youtube,2025-01-05T05:13:24Z,@NaahBruhX,"Electric scooters have come a long way, but good ol' ICE 110-125s will still remain king for a few coming years.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,positive,Other,Other,,1,0,1
youtube,2025-01-05T05:10:59Z,@Kise_ryouta7,I've owned a Rizta Z 2.9 for about 3 months now and I absolutely love this machine. The driving experience is so sophisticated which makes the ICE Scooters feel archaic. Most of the features that you're getting are useful and will make your life a bit easier in the city; some of them are pure gimmicks and you'll figure it out pretty soon. Smart Eco feels pretty dull sometimes even for the city roads as Shumi mentioned but that's the mode you'll have to be in to extract the best range. Zip mode is seriously fun but takes a toll on your range...anywhere from 12-15 kms. Ride comfort & suspension is good enough for it's intended city use & yes you'll feel the bumps on bad roads. Overall I'm really happy with the purchase and Ather's service has been amazing at addressing small niggles I've had till now.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,46,positive,Product,Battery & Range,range,3,1,2
youtube,2025-01-05T05:03:38Z,@littv4245,this is a globle level automobile channel from india to the world,https://www.youtube.com/watch?v=NrNSgmxT3Jw,4,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:01:10Z,@pritish3484,I'm using one for last two month. I ♥it.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:54:24Z,@VamsiKrishnaKolluru,We need in-depth review on Simple One!,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:54:11Z,@st-yn9vh,"I own the rizta for past 5 months, found some tricks to extract a bit more range, that i feel help. I maintain tyre pressure to 33 in both tyres, use mix of smart eco and zip mode, i turned off the coasting regen, and use magic twist most of the times. 
Coasting regen i don't know why but it creates resistance while accelerating and that resistance don't allow this scooter to accelerate smoothly.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,56,positive,Product,Battery & Range,range,1,0,1
youtube,2025-01-05T04:51:05Z,@Nilanjan-biswas,We want video on vida v2 pro,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:42:22Z,@jaswanths4326,Ather got inspired from Parryware for the rear design. Its well known great ideas originate from there.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,30,positive,Other,Other,,1,0,1
youtube,2025-01-05T04:32:06Z,@vzvish,this vs Tvs iCube,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:28:55Z,@Vinsmoke_Syther,Just right in time !,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:28:22Z,@meetankush,3:37 “Space: The Final Frontier” - Captain Picard.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:25:27Z,@bbg126,try 1.25x speed. you are welcome 🙂,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Performance & Power,speed,0,0,0
youtube,2025-01-05T04:17:44Z,@ankn01,"So I took this rizta for a test ride and in under 2 seconds I found that seat height is good but the handle bars are so low that its riding triangle is the worst ever. I had so much strain in my shoulders that I immediately stopped the test ride and yes no youtuber will tell you that period.

That bleak looking 450x was so much better than this rizta. So skip this scooter for sure and buy 450x.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,positive,Other,Other,,1,0,1
youtube,2025-01-05T04:16:18Z,@maheshs4527,Compare with river and chetak?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:16:12Z,@VarunV-zn4hx,When would the new chetak 3501  be reviewed?   Im planning on purchasing an EV scooter and am torn between Rizta 3.7 z and the new chetak.   Leaning towards the chetak but would need a full review of it,https://www.youtube.com/watch?v=NrNSgmxT3Jw,14,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:14:38Z,@rohitsonar103,"Why no one talks about Vida? Is it that bad? Surely it is better than Ola, Right?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,18,negative,Other,Other,,0,1,-1
youtube,2025-01-05T04:12:47Z,@naveenkumardm871,"People are commenting like, Ather & rizta as toy scooters, if they know what is R&D they won't comment like this...",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:12:04Z,@sumit55z,Should i buy new chetak? i  am concerned about quality of battery pack which is made in china,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-01-05T04:09:34Z,@paroxymal7688,6 months late 😅,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:09:15Z,@samirsingh7579,Shumi i have been asking this for over 3 months now. Give me a certain answer which bike should i buy as my first bike. No if and buts i will go with whatever you suggest. No budget limits nothing. I am joining my job from next month and my daily commute will be around 80 KM (40 one way). Just give me a name.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T04:01:41Z,@BrattyBiker,Is this better than the River Indie ?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-04T18:06:52Z,@projectM812,It is truly both an odd Ather and family scooter.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-04T13:19:32Z,@AshishRajArorafromKolkataIndia,Chetak 3501 - How does that compare ?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-04T12:16:11Z,@rjv_mntn,"I ride a Ather 450x and a friend living in Bangalore reached out to me asking which one to pick between the Ather Rizta and River Indie. 

I was really hoping this video would have given an answer. I didn't ride either, but River Indie looks promising. 

Asked him to test ride both and shared the First Impressions videos of both these. 

Any quick thoughts on what works better for an average family user? Commute is short. ~20KM.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-04T06:37:34Z,@pujanshah5179,Which version should l select if my daily riding is around 80 kms??,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-04T05:35:11Z,@AshishRajArorafromKolkataIndia,"Based on your review the only people I see buying it is Brand loyalists or brand seekers... No doubt ather created a solid brand with the 450, now it's milking the brand for all it's worth with the Rizta... As I see it Rizta isn't worth buying and is a pure high margin play for ather with the cheap build quality and low attention to design.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,9,neutral,Product,Build Quality,build,0,0,0
youtube,2025-01-04T04:51:55Z,@Pramitchakravarty,Oh come on 😭😭 when's the NS400's in depth review coming,https://www.youtube.com/watch?v=NrNSgmxT3Jw,23,neutral,Other,Other,,0,0,0
youtube,2025-01-04T04:33:11Z,@GarlicbreadmanOP,"I'd love to see a revisit video from shumi for the Ola s1 Pro. If nothing else, atleast it'll be entertaining 😂😂",https://www.youtube.com/watch?v=NrNSgmxT3Jw,190,positive,Other,Other,,1,0,1
youtube,2024-12-05T06:14:23Z,@StereoGag,For me the back side looks like Toilet seat,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-11-22T13:50:52Z,@rohitbane1210,Today booked this scooter,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-11-15T05:40:53Z,@jitthuvlogs18,Worest review....,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-10-25T08:21:11Z,@ShahilSami-n7b,range eco mode,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-09-24T07:51:20Z,@kondavenkatasubbareddy9647,I  will purchased this veh very bad service.. Please don't buy this.. .. N don't waste ur time..,https://www.youtube.com/watch?v=8SKUJ77axgU,0,negative,Other,Other,,0,1,-1
youtube,2024-09-18T12:28:54Z,@RAHULTAYADE-q3l,"I just love the build quality and handling quality of this bike, and moter sound is lovely ❤❤❤❤",https://www.youtube.com/watch?v=8SKUJ77axgU,1,positive,Product,Build Quality,build,1,0,1
youtube,2024-08-22T13:27:23Z,@Ashish-134ll,Colour 😍,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-08-10T22:18:43Z,@DINESHMISHRA-b8n,Aapko apne prist bhag me kuchh bada Kala Kala Lena ho to ye scooter le Lena,https://www.youtube.com/watch?v=8SKUJ77axgU,0,negative,Other,Other,,0,1,-1
youtube,2024-07-03T15:40:21Z,@Griffinatus,Am i the only one who feels the presenter is drunk & slurring. Without a front pocket we cant you say its practical.,https://www.youtube.com/watch?v=8SKUJ77axgU,1,neutral,Other,Other,,0,0,0
youtube,2024-06-18T05:38:50Z,@acntforyt9803,"MISLEADING Don't buy Rizta:
Ather Paywalls safety and fundamental functionality in pro pack:

Safety features that are ""optional and paid"": 
SkidControl TM 
AutoHoldTM
Auto Indicator Cut-off
Emergency Stop Signal
FallSafeTM
Find My Scooter
Tow & Theft Notifications

Fundamental ""optional & paid features"":
SmartEcoTM Mode
Dashboard - Auto Brightness
Real-time Charge Status

This is such a anti-consumer business strategy, especially for ""Family scooter"", you don't make safety features optional and paid in family bike. And if you do then better everyone should only talk about scooter price with propack included always. Rizta without propack is tier 3 chinese whitelabled entry level scooter at best, even if I buy 1.45L ex-showroom worth of top variant I have to shell 20k more on the safety and fundamental features. 
Now 1.72L for a family scooter? No wonder why Activa & Jupiters are still selling, no wonder why my F77 suddenly doesn't sound that expensive comparatively, for ammount of bike I'm getting. Such a sad state of affairs.",https://www.youtube.com/watch?v=8SKUJ77axgU,1,negative,Product,Battery & Range,charge,0,1,-1
youtube,2024-06-17T01:21:56Z,@amoghaj9367,Athers biggest problem is range. I own Ather 450x since last 2 yrs. it hardly gives 80 kms in city with a pillion rider. Whereas completion gives up to 140 kms,https://www.youtube.com/watch?v=8SKUJ77axgU,1,negative,Product,Battery & Range,range,0,1,-1
youtube,2024-06-15T05:40:31Z,@velkar747,"Nothing new to know!
A review from ZigWheels should be zestier than run-of-the-mill stuff!

BTW, hey, buddy! Talk a bit slowly and steadily. Don't lump the words into luddoos and roll them out!",https://www.youtube.com/watch?v=8SKUJ77axgU,1,negative,Other,Other,,0,1,-1
youtube,2024-06-08T11:35:49Z,@avina2022,Don't know why these manufacturers make multi purpose vehicles. Why a family scooter should not get riding pleasure as well?,https://www.youtube.com/watch?v=8SKUJ77axgU,2,neutral,Other,Other,,0,0,0
youtube,2024-05-31T01:35:08Z,@chaitanyamondi6754,Please do a comparison between rizta and ampere nexus,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-05-29T14:39:39Z,@hardhitter18,"Looks good for practical use by family having small kid.
Host voice is irritating and he is oversmart.",https://www.youtube.com/watch?v=8SKUJ77axgU,0,positive,Other,Other,,1,0,1
youtube,2024-05-29T09:14:01Z,@siddheshvernekar3630,Ola s1 pro gen 2 I'll  choose,https://www.youtube.com/watch?v=8SKUJ77axgU,1,neutral,Other,Other,,0,0,0
youtube,2024-05-27T17:00:58Z,@The_Garage_Musician,I can feel their sadness of having no warp mode.,https://www.youtube.com/watch?v=8SKUJ77axgU,0,neutral,Other,Other,,0,0,0
youtube,2024-05-26T07:07:23Z,@chinmaysawant9275,It’s weird that is own siblings 450 look more up to date and modern. This scooter just looks something from 90s,https://www.youtube.com/watch?v=8SKUJ77axgU,6,neutral,Other,Other,,0,0,0
youtube,2024-05-25T15:18:13Z,@toy014,"This scooter is strictly for running daily errands or going to and from home and nearby office. It will appeal to the masses provided the price has some subsidies.

As for Mr. Presenter, your rate of speech has been more controlled in this particular video, which I thought is better. But you need to work on your last bit in your sentences that you say, they just slip out. Have control on your entire sentence so that we listeners can understand what you dish out. Pronounce all the words properly! Hope to see an even better review next time!",https://www.youtube.com/watch?v=8SKUJ77axgU,8,neutral,Software,Connectivity,app,0,0,0
youtube,2024-05-25T02:13:44Z,@UnShEeP924,"I hope this EV craziness ends and people come to their senses 
These EV companies are now abusing the lack of farsighted nature of Indian customers",https://www.youtube.com/watch?v=8SKUJ77axgU,3,neutral,Other,Other,,0,0,0
youtube,2024-05-24T08:42:11Z,@cruze86,A proper comparison between Rizta and i-Qube should be done. 👍🏻,https://www.youtube.com/watch?v=8SKUJ77axgU,14,neutral,Other,Other,,0,0,0
youtube,2024-05-24T07:19:17Z,@KPZivot,Costly and doesnt make sense if we compare with OLA,https://www.youtube.com/watch?v=8SKUJ77axgU,5,neutral,Other,Other,,0,0,0
youtube,2024-05-24T06:48:49Z,@TheLazyWandererMys,"I am more interested in knowing how this stacks up against the iQube. To me personally, the 450 was the choice for a fun scooter and the iQube was the practical no-brainer. Funny thing is both Ather and TVS have had good reputation of making reliable electric scooter, there could be one-off case where there could have been an issue. But they have largely remained niggle free. My main concern was when you said 'it struggled to climb some incline'. What mode was this on? I am asking cuz you were talking about Smart-Eco mode just before that. Its funny how electric scooters have high torque and from get-go and still struggle in these scenarios, a fossil fueled scooter even with less torque wouldn't face the issue.
May be you should do a compare (again?)  between petrol vs electric scooter in everyday scenarios, you know two adults plus one kid (or two in many scenarios). I know it can legally only carry two, but reality is far from that no?
On a side note: I like the Samurai Jack T-shirt :D",https://www.youtube.com/watch?v=8SKUJ77axgU,11,neutral,Product,Performance & Power,torque,1,1,0
youtube,2024-05-24T06:31:17Z,@This_is_Aaditya,"This was a bad scooter, like a degraded 450X made into a long scooter and it doesn’t seem so practical too, better stick with petrol scooters for now 😊",https://www.youtube.com/watch?v=8SKUJ77axgU,13,negative,Product,Battery & Range,degrade,0,2,-2
youtube,2024-05-24T05:29:36Z,@Guiding100,Good for students atleast they won't overspeed... Will definitely buy this for my son he's been asking me for a scooter.....,https://www.youtube.com/watch?v=8SKUJ77axgU,21,positive,Product,Performance & Power,speed,1,0,1
